gfp,sample_id,gfp_norm
478.8,1,17.584102030003258
621.04,1,22.80791713599253
612.64,1,22.4994241179223
458.64,1,16.8437187866347
538.72003,1,19.784686660665027
451.92,1,16.596924372178513
564.48,1,20.73073081431963
528.64,1,19.41449393721997
379.68,1,13.943884416774512
409.92,1,15.05445928182735
362.32,1,13.306332179429367
635.6,1,23.342638367314265
348.88,1,12.812743350516994
469.28,1,17.23447660952366
496.16,1,18.221654267348406
361.2,1,13.265199777020001
814.24,1,29.903256551607882
470.96,1,17.296175213137708
416.64,1,15.301253696283537
593.6,1,21.800173276963104
650.72003,1,23.897926901601462
505.68,1,18.571279687828003
347.2,1,12.751044746902949
281.12,1,10.32423300475045
350,1,12.853875752926358
811.44,1,29.80042554558447
444.64,1,16.329563756517647
515.76,1,18.94147130951228
513.52,1,18.859206504693553
492.24,1,18.07769085891563
615.44,1,22.60225512394571
357.28,1,13.121236368587224
329.84,1,12.1134925095578
482.72,1,17.728065438436033
577.92,1,21.224319643232
388.08,1,14.252377434844746
376.88,1,13.841053410751103
415.52,1,15.260121293874171
409.36002,1,15.033893815129856
826,1,30.335146776906207
366.24,1,13.45029558786214
839.44,1,30.82873560581858
666.4,1,24.473779433571785
423.92,1,15.568614311944406
459.2,1,16.86428498783938
305.76,1,11.229145857756466
384.16,1,14.108414026411973
281.68,1,10.344799205955134
748.16,1,27.47644480945538
799.12,1,29.347969119081462
497.84,1,18.283352870962453
497.84,1,18.283352870962453
726.88,1,26.69492916367746
385.28,1,14.149546428821333
468.16,1,17.193344207114297
326.48,1,11.990095302329708
677.6,1,24.88510345766543
585.2,1,21.491680258892874
586.88,1,21.553378862506918
388.64,1,14.27294363604943
714.56,1,26.24247273717445
481.04,1,17.666366834821986
405.44,1,14.889929672189893
526.4,1,19.332229132401242
843.92,1,30.993265215456034
436.8,1,16.041636939652097
344.96,1,12.668779942084218
577.36,1,21.20375344202732
446.88,1,16.411828561336375
280.56,1,10.303666803545768
338.24,1,12.421985527628033
694.96,1,25.522655695010577
530.32,1,19.47619254083402
384.72,1,14.128980227616655
639.52,1,23.48660177574704
413.28,1,15.177856489055443
430.08002,1,15.794843259703095
627.76,1,23.05471155044872
330.4,1,12.134058710762481
319.76,1,11.74330088787352
322.56,1,11.846131893896931
732.48,1,26.90059117572428
514.08,1,18.879772705898237
579.6,1,21.28601824684605
312.48,1,11.475940272212654
315.28,1,11.578771278236061
591.92,1,21.738474673349057
507.36002,1,18.632979025949236
696.08,1,25.56378809741994
534.8,1,19.640722150471472
282.24,1,10.365365407159816
449.68,1,16.514659567359786
343.84,1,12.627647539674852
385.84,1,14.170112630026017
454.16,1,16.679189176997244
462.56,1,16.987682195067475
333.76,1,12.257455917990576
562.8,1,20.66903221070558
412.16,1,15.13672408664608
458.64,1,16.8437187866347
245.28,1,9.007996127650792
544.88,1,20.010913772155757
376.88,1,13.841053410751103
358.96,1,13.182934972201272
577.36,1,21.20375344202732
809.76,1,29.738726941970423
668.64,1,24.556044238390516
649.04,1,23.836227196226638
496.72,1,18.24222046855309
641.76,1,23.56886658056577
654.64,1,24.04188920827346
484.4,1,17.78976404205008
367.36002,1,13.491428724778693
274.4,1,10.077438590294264
402.64,1,14.787098666166482
371.84,1,13.655957599908962
408.24,1,14.992760678213305
453.04,1,16.638056774587877
689.92,1,25.337559884168435
274.4,1,10.077438590294264
425.04,1,15.60974671435377
472.08002,1,17.337308350054258
568.4,1,20.874694222752403
550.48,1,20.21657578420258
689.36,1,25.316993682963755
469.28,1,17.23447660952366
342.72,1,12.586515137265492
433.44,1,15.918239732424002
406,1,14.910495873394575
709.52,1,26.057376926332314
344.96,1,12.668779942084218
372.4,1,13.676523801113644
270.48,1,9.93347518186149
458.08002,1,16.823153319937205
322.56,1,11.846131893896931
563.36,1,20.689598411910268
732.48,1,26.90059117572428
273.28,1,10.0363061878849
1236.48,1,45.41017225993824
322,1,11.82556569269225
364.56,1,13.388596984248094
522.48,1,19.188265723968467
665.84,1,24.453213232367105
385.84,1,14.170112630026017
912.24,1,33.502341762427264
614.32,1,22.561122721536346
502.88,1,18.468448681804592
705.6,1,25.913413517899542
411.6,1,15.116157885441398
440.16,1,16.16503414688019
414.96,1,15.239555092669491
549.36,1,20.17544338179321
456.96,1,16.782020183020652
739.76,1,27.167951791385153
406,1,14.910495873394575
801.36,1,29.43023392390019
502.88,1,18.468448681804592
389.76,1,14.314076038458792
567.84,1,20.854128021547723
352.24,1,12.936140557745087
448.56,1,16.473527164950422
519.68,1,19.085434717945056
554.96,1,20.381105393840034
652.4,1,23.959624403454733
283.36002,1,10.406498544076365
579.6,1,21.28601824684605
709.52,1,26.057376926332314
466.48,1,17.13164560350025
426.16,1,15.650879116763136
497.84,1,18.283352870962453
337.12,1,12.38085312521867
416.64,1,15.301253696283537
552.16,1,20.278274387816623
448.56,1,16.473527164950422
406,1,14.910495873394575
416.08,1,15.280687495078855
307.44,1,11.290844461370513
767.76,1,28.19626185161926
514.64,1,18.900338907102917
392.56,1,14.416907044482203
377.44,1,13.861619611955787
417.2,1,15.321819897488217
406.56,1,14.931062074599257
372.96,1,13.697090002318326
548.8,1,20.154877180588528
736.4,1,27.044554584157055
511.84,1,18.797507901079506
377.44,1,13.861619611955787
500.64,1,18.38618387698586
327.04,1,12.01066150353439
568.96,1,20.89526042395709
338.8,1,12.442551728832715
422.24,1,15.50691570833036
446.88,1,16.411828561336375
1095.92,1,40.248055757563016
384.16,1,14.108414026411973
568.96,1,20.89526042395709
488.32,1,17.933727450482856
275.52,1,10.118570992703628
474.88,1,17.440138621570483
384.16,1,14.108414026411973
480.48,1,17.645800633617306
446.88,1,16.411828561336375
514.64,1,18.900338907102917
496.72,1,18.24222046855309
557.2,1,20.463370198658765
402.08,1,14.766532464961802
407.12,1,14.951628275803941
707.84,1,25.99567832271827
848.4,1,31.157794825093493
224.56,1,8.247046683077551
878.64,1,32.26836969014633
390.32,1,14.334642239663475
574,1,21.08035623479923
357.84,1,13.141802569791908
518.56,1,19.044302315535692
460.88,1,16.925983591453427
490.56,1,18.015992255301583
376.32,1,13.82048720954642
393.68,1,14.458039446891569
551.6,1,20.257708186611943
423.92,1,15.568614311944406
492.24,1,18.07769085891563
456.4,1,16.761453981815972
306.88,1,11.270278260165831
427.84,1,15.71257772037718
400.4,1,14.704833861347751
401.52,1,14.745966263757118
431.2,1,15.835974927605273
388.08,1,14.252377434844746
343.84,1,12.627647539674852
357.28,1,13.121236368587224
355.04,1,13.038971563768499
466.48,1,17.13164560350025
378.56,1,13.902752014365149
260.4,1,9.56328356017721
616.56,1,22.64338752635507
401.52,1,14.745966263757118
500.08002,1,18.365618410288366
375.76,1,13.799921008341737
379.68,1,13.943884416774512
585.76,1,21.512246460097554
364,1,13.368030783043414
369.04,1,13.553126593885553
469.84,1,17.255042810728344
355.04,1,13.038971563768499
296.24,1,10.87952043727687
728,1,26.73606156608683
463.68,1,17.028814597476842
227.36,1,8.349877689100962
390.88,1,14.355208440868156
314.72,1,11.558205077031381
482.72,1,17.728065438436033
665.84,1,24.453213232367105
291.76,1,10.714990827639411
350,1,12.853875752926358
396.48,1,14.560870452914978
346.08,1,12.709912344493581
344.4,1,12.648213740879536
522.48,1,19.188265723968467
669.76,1,24.59717664079988
413.28,1,15.177856489055443
399.28,1,14.66370145893839
375.76,1,13.799921008341737
381.92,1,14.026149221593244
407.68,1,14.972194477008621
374.08,1,13.73822240472769
498.4,1,18.303919072167133
431.2,1,15.835974927605273
272.16,1,9.995173785475538
1430.8,1,52.54664407796296
715.12,1,26.263038938379136
411.04,1,15.095591684236718
456.96,1,16.782020183020652
883.12,1,32.432899299783784
490,1,17.995426054096903
339.92,1,12.48368413124208
436.8,1,16.041636939652097
452.48,1,16.617490573383197
308.56,1,11.331976863779877
436.8,1,16.041636939652097
477.68,1,17.542969627593894
486.64,1,17.872028846868808
1013.6,1,37.224824180474734
318.08,1,11.681602284259473
364,1,13.368030783043414
432.88,1,15.89767353121932
318.08,1,11.681602284259473
381.92,1,14.026149221593244
696.08,1,25.56378809741994
332.64,1,12.21632351558121
444.08002,1,16.30899828982015
420,1,15.42465090351163
408.8,1,15.013326879417988
488.88,1,17.954293651687536
460.88,1,16.925983591453427
348.32,1,12.792177149312312
454.16,1,16.679189176997244
607.04,1,22.293762105875476
360.08,1,13.224067374610637
374.08,1,13.73822240472769
912.24,1,33.502341762427264
650.16,1,23.877359598636
366.24,1,13.45029558786214
455.28,1,16.720321579406605
415.52,1,15.260121293874171
321.44,1,11.804999491487568
381.92,1,14.026149221593244
553.28,1,20.319406790225987
1164.8,1,42.77769850573892
415.52,1,15.260121293874171
471.52,1,17.316741414342392
297.36002,1,10.92065357419342
353.36002,1,12.977273694661637
671.44,1,24.658875244413927
381.36002,1,14.005583754895747
760.48,1,27.928901235958392
560.56,1,20.586767405886857
571.76,1,20.998091429980498
790.72003,1,29.03947720277201
753.2,1,27.661540620297526
316.96,1,11.640469881850109
391.44,1,14.37577464207284
400.4,1,14.704833861347751
451.92,1,16.596924372178513
364.56,1,13.388596984248094
383.6,1,14.08784782520729
396.48,1,14.560870452914978
483.28,1,17.748631639640713
373.52,1,13.71765620352301
445.76,1,16.370696158927007
313.6,1,11.517072674622018
569.52,1,20.91582662516177
372.96,1,13.697090002318326
426.16,1,15.650879116763136
427.84,1,15.71257772037718
598.08,1,21.964702886600563
535.36,1,19.66128835167616
372.96,1,13.697090002318326
564.48,1,20.73073081431963
485.52,1,17.830896444459444
241.92,1,8.884598920422698
370.72,1,13.6148251974996
827.68,1,30.396845380520247
492.24,1,18.07769085891563
390.32,1,14.334642239663475
328.16,1,12.051793905943754
488.88,1,17.954293651687536
384.16,1,14.108414026411973
443.52,1,16.288431354108283
632.8,1,23.239807361290854
427.84,1,15.71257772037718
339.92,1,12.48368413124208
435.68,1,16.000504537242733
488.32,1,17.933727450482856
666.4,1,24.473779433571785
726.88,1,26.69492916367746
332.08,1,12.195757314376527
502.32,1,18.447882480599908
664.16,1,24.391514628753054
503.44,1,18.489014883009276
384.16,1,14.108414026411973
337.12,1,12.38085312521867
257.04,1,9.439886352949118
399.84,1,14.684267660143071
434,1,15.938805933628682
322.56,1,11.846131893896931
712.32,1,26.16020793235573
621.04,1,22.80791713599253
364.56,1,13.388596984248094
787.36,1,28.916078893783137
325.36002,1,11.94896363442753
623.84,1,22.910748142015944
420.56,1,15.445217104716313
566.16,1,20.792429417933675
532.56,1,19.558457345652744
427.84,1,15.71257772037718
446.88,1,16.411828561336375
791.28,1,29.060042302215912
356.16,1,13.080103966177864
329.84,1,12.1134925095578
591.36,1,21.717908472144376
408.8,1,15.013326879417988
731.92,1,26.8800249745196
526.96,1,19.352795333605926
963.2,1,35.37386607205334
781.76,1,28.71041688173631
520.24,1,19.10600091914974
344.4,1,12.648213740879536
523.6,1,19.229398126377834
329.84,1,12.1134925095578
698.32,1,25.64605290223867
379.68,1,13.943884416774512
504.56,1,18.53014728541864
411.04,1,15.095591684236718
524.16,1,19.249964327582514
404.32,1,14.848797269780528
328.72,1,12.072360107148437
525.28,1,19.291096729991878
450.24,1,16.53522576856447
472.64,1,17.357873816751752
352.8,1,12.956706758949771
417.2,1,15.321819897488217
576.8,1,21.183187240822637
264.88,1,9.727813169814668
638.96,1,23.46603557454236
637.28,1,23.404336970928313
518,1,19.02373611433101
501.76,1,18.427316279395228
295.68,1,10.858954236072188
472.08002,1,17.337308350054258
1025.92,1,37.67728060697774
426.16,1,15.650879116763136
736.96,1,27.065120785361742
679.28,1,24.946802061279474
326.48,1,11.990095302329708
398.72,1,14.643135257733707
337.12,1,12.38085312521867
395.92,1,14.540304251710298
466.48,1,17.13164560350025
434,1,15.938805933628682
361.76,1,13.285765978224685
428.4,1,15.733143921581863
344.96,1,12.668779942084218
659.12,1,24.20641881791092
515.2,1,18.9209051083076
342.72,1,12.586515137265492
439.04,1,16.123901744470825
434.56,1,15.959372134833366
578.48,1,21.244885844436688
1088.64,1,39.98069514190215
450.8,1,16.555791969769153
436.24,1,16.021070738447413
320.88,1,11.784433290282886
588,1,21.59451126491628
320.88,1,11.784433290282886
705.6,1,25.913413517899542
636.16,1,23.363204568518945
363.44,1,13.34746458183873
553.84,1,20.33997299143067
406,1,14.910495873394575
380.24,1,13.964450617979196
823.2,1,30.232315770882796
689.92,1,25.337559884168435
341.04,1,12.524816533651444
563.92,1,20.710164613114948
474.88,1,17.440138621570483
353.92,1,12.997839161359135
484.96,1,17.810330243254764
506.8,1,18.612412090237367
427.84,1,15.71257772037718
705.04,1,25.892847316694855
552.16,1,20.278274387816623
363.44,1,13.34746458183873
362.88,1,13.326898380634047
747.6,1,27.4558786082507
536.48,1,19.702420754085523
360.64,1,13.244633575815321
672,1,24.679441445618608
330.96,1,12.154624911967165
305.76,1,11.229145857756466
680.4,1,24.98793446368884
660.24,1,24.247551220320283
266.56,1,9.789511773428714
971.6,1,35.68235909012357
299.6,1,11.002917644504965
456.96,1,16.782020183020652
859.04,1,31.548552647982454
401.52,1,14.745966263757118
686.56,1,25.214162676940344
310.8,1,11.414241668598606
481.04,1,17.666366834821986
535.36,1,19.66128835167616
464.24,1,17.049380798681522
523.6,1,19.229398126377834
511.84,1,18.797507901079506
305.76,1,11.229145857756466
662.48,1,24.32981602513901
542.08,1,19.908082766132345
446.32,1,16.39126236013169
353.92,1,12.997839161359135
402.64,1,14.787098666166482
520.24,1,19.10600091914974
526.96,1,19.352795333605926
418.88,1,15.383518501102266
365.68,1,13.42972938665746
712.32,1,26.16020793235573
858.48,1,31.527986446777774
386.96,1,14.211245032435382
364.56,1,13.388596984248094
406.56,1,14.931062074599257
365.12,1,13.409163185452776
580.16,1,21.30658444805073
450.8,1,16.555791969769153
323.68,1,11.887264296306297
455.84,1,16.74088778061129
266.56,1,9.789511773428714
356.16,1,13.080103966177864
748.16,1,27.47644480945538
487.2,1,17.89259504807349
416.08,1,15.280687495078855
352.8,1,12.956706758949771
487.76,1,17.913161249278172
546,1,20.05204617456512
613.76,1,22.540556520331663
425.04,1,15.60974671435377
440.16,1,16.16503414688019
204.4,1,7.506663439708994
504.56,1,18.53014728541864
425.04,1,15.60974671435377
619.92,1,22.766784733583165
327.6,1,12.031227704739072
421.68,1,15.486349507125677
689.92,1,25.337559884168435
1027.6,1,37.738979210591786
418.88,1,15.383518501102266
579.6,1,21.28601824684605
364,1,13.368030783043414
356.72,1,13.100670167382544
481.6,1,17.68693303602667
506.8,1,18.612412090237367
372.96,1,13.697090002318326
346.64,1,12.730478545698265
385.28,1,14.149546428821333
455.28,1,16.720321579406605
537.04,1,19.722986955290203
518,1,19.02373611433101
416.08,1,15.280687495078855
720.16,1,26.448134749221275
461.44,1,16.94654979265811
485.52,1,17.830896444459444
907.2,1,33.31724595158512
358.96,1,13.182934972201272
361.76,1,13.285765978224685
563.92,1,20.710164613114948
474.88,1,17.440138621570483
462.56,1,16.987682195067475
917.28,1,33.6874375732694
466.48,1,17.13164560350025
536.48,1,19.702420754085523
515.76,1,18.94147130951228
447.44,1,16.432394762541055
623.28,1,22.890181940811257
655.2,1,24.062455409478144
369.6,1,13.573692795090237
327.04,1,12.01066150353439
332.08,1,12.195757314376527
394.24,1,14.478605648096252
741.44,1,27.2296503949992
321.44,1,11.804999491487568
626.64,1,23.01357914803935
554.96,1,20.381105393840034
453.6,1,16.65862297579256
351.68,1,12.915574356540404
735.84,1,27.02398838295238
411.04,1,15.095591684236718
336,1,12.339720722809304
254.8,1,9.357621548130389
337.12,1,12.38085312521867
418.88,1,15.383518501102266
800.24,1,29.389101521490822
376.88,1,13.841053410751103
663.6,1,24.370948427548374
511.84,1,18.797507901079506
341.04,1,12.524816533651444
459.2,1,16.86428498783938
387.52,1,14.231811233640062
389.76,1,14.314076038458792
392.56,1,14.416907044482203
519.68,1,19.085434717945056
467.04,1,17.152211804704933
322,1,11.82556569269225
404.32,1,14.848797269780528
308,1,11.311410662575195
344.96,1,12.668779942084218
355.04,1,13.038971563768499
456.4,1,16.761453981815972
453.04,1,16.638056774587877
408.24,1,14.992760678213305
377.44,1,13.861619611955787
903.84,1,33.19384874435703
530.88,1,19.4967587420387
492.24,1,18.07769085891563
537.04,1,19.722986955290203
432.32,1,15.877107330014637
768.88,1,28.237394254028626
486.64,1,17.872028846868808
300.16,1,11.023483845709645
351.68,1,12.915574356540404
454.16,1,16.679189176997244
586.88,1,21.553378862506918
251.44,1,9.234224340902296
332.08,1,12.195757314376527
364.56,1,13.388596984248094
279.44,1,10.262534401136405
421.12,1,15.465783305920993
669.76,1,24.59717664079988
298.48,1,10.9617852420956
936.32,1,34.386688414228594
985.6,1,36.19651412024062
885.92,1,32.5357303058072
460.32,1,16.905417390248747
607.6,1,22.31432830708016
555.52,1,20.401671595044714
338.8,1,12.442551728832715
510.72,1,18.756375498670145
575.12,1,21.121488637208593
710.08,1,26.077943127536997
596.4,1,21.90300428298651
404.32,1,14.848797269780528
278.32,1,10.221401998727039
390.88,1,14.355208440868156
604.8,1,22.211497301056745
342.16,1,12.565948936060808
546,1,20.05204617456512
264.32,1,9.707246968609985
714,1,26.22190653596977
460.88,1,16.925983591453427
354.48,1,13.018405362563817
674.8,1,24.78227245164202
590.8,1,21.69734227093969
371.84,1,13.655957599908962
636.16,1,23.363204568518945
288.96,1,10.612159821616
538.72003,1,19.784686660665027
651.84,1,23.939058202250052
716.8,1,26.32473754199318
392.56,1,14.416907044482203
404.32,1,14.848797269780528
303.52,1,11.146881052937738
484.96,1,17.810330243254764
424.48,1,15.589180513149087
492.24,1,18.07769085891563
448.56,1,16.473527164950422
276.08,1,10.139137193908311
754.32,1,27.702673022706893
315.28,1,11.578771278236061
337.12,1,12.38085312521867
301.28,1,11.064616248119009
427.84,1,15.71257772037718
987.28,1,36.25821272385467
543.2,1,19.94921516854171
326.48,1,11.990095302329708
367.92,1,13.51199419147619
456.96,1,16.782020183020652
341.6,1,12.545382734856126
537.04,1,19.722986955290203
411.04,1,15.095591684236718
523.04,1,19.208831925173147
698.88,1,25.66661910344335
290.08,1,10.653292224025366
491.68,1,18.05712465771095
620.48,1,22.78735093478785
488.32,1,17.933727450482856
745.92,1,27.394180004636652
254.24,1,9.337055346925707
486.08002,1,17.85146338017131
381.36002,1,14.005583754895747
609.28,1,22.376026910694204
378,1,13.882185813160467
577.92,1,21.224319643232
418.88,1,15.383518501102266
469.28,1,17.23447660952366
592.48,1,21.75904087455374
430.08002,1,15.794843259703095
374.64,1,13.758788605932374
318.64,1,11.702168485464156
300.16,1,11.023483845709645
501.2,1,18.406750078190544
428.96,1,15.753710122786543
389.2,1,14.29350983725411
412.16,1,15.13672408664608
376.32,1,13.82048720954642
902.72003,1,33.15271744370844
766.64,1,28.15512944920989
530.32,1,19.47619254083402
826,1,30.335146776906207
380.24,1,13.964450617979196
392,1,14.396340843277521
498.96,1,18.324485273371817
384.16,1,14.108414026411973
521.92,1,19.167699522763783
423.92,1,15.568614311944406
529.2,1,19.435060138424657
356.16,1,13.080103966177864
425.6,1,15.630312915558452
711.76,1,26.13964173115104
395.36002,1,14.5197387850128
401.52,1,14.745966263757118
783.44,1,28.772115485350362
414.96,1,15.239555092669491
390.88,1,14.355208440868156
427.28,1,15.692011519172496
543.76,1,19.96978136974639
334.32,1,12.278022119195258
515.76,1,18.94147130951228
385.84,1,14.170112630026017
395.36002,1,14.5197387850128
383.6,1,14.08784782520729
405.44,1,14.889929672189893
498.4,1,18.303919072167133
535.36,1,19.66128835167616
282.24,1,10.365365407159816
579.04,1,21.265452045641368
451.36002,1,16.57635890548102
473.2,1,17.378440017956436
304.08,1,11.16744725414242
304.08,1,11.16744725414242
401.52,1,14.745966263757118
382.48,1,14.046715422797925
252.56,1,9.275356743311661
399.28,1,14.66370145893839
257.04,1,9.439886352949118
398.16,1,14.622569056529025
368.48,1,13.532560392680871
787.92,1,28.936645094987817
633.36,1,23.26037356249554
347.2,1,12.751044746902949
746.48,1,27.41474620584134
459.76,1,16.884851189044063
508.48,1,18.674110693851414
728.56,1,26.75662776729151
619.36,1,22.746218532378485
427.84,1,15.71257772037718
600.88,1,22.067533892623974
767.76,1,28.19626185161926
507.36002,1,18.632979025949236
418.32,1,15.362952299897584
296.8,1,10.900086638481552
368.48,1,13.532560392680871
372.96,1,13.697090002318326
518,1,19.02373611433101
337.12,1,12.38085312521867
411.6,1,15.116157885441398
492.8,1,18.09825706012031
455.84,1,16.74088778061129
800.24,1,29.389101521490822
594.16,1,21.820739478167788
524.72003,1,19.270531630547975
445.2,1,16.350129957722327
368.48,1,13.532560392680871
422.8,1,15.527481909535041
486.64,1,17.872028846868808
318.64,1,11.702168485464156
423.92,1,15.568614311944406
373.52,1,13.71765620352301
579.6,1,21.28601824684605
643.44,1,23.63056518417982
486.08002,1,17.85146338017131
283.36002,1,10.406498544076365
411.04,1,15.095591684236718
691.6,1,25.399258487782483
271.6,1,9.974607584270855
658.56,1,24.18585261670623
358.4,1,13.16236877099659
481.04,1,17.666366834821986
318.64,1,11.702168485464156
370.72,1,13.6148251974996
400.96,1,14.725400062552435
541.52,1,19.887516564927658
769.44,1,28.25796045523331
478.8,1,17.584102030003258
698.88,1,25.66661910344335
860.16003,1,31.589686152152595
535.92,1,19.68185455288084
445.76,1,16.370696158927007
602,1,22.108666295033334
448,1,16.45296096374574
346.08,1,12.709912344493581
1121.12,1,41.17353481177371
562.24,1,20.6484660095009
404.88,1,14.869363470985212
484.96,1,17.810330243254764
306.88,1,11.270278260165831
478.24,1,17.563535828798578
420,1,15.42465090351163
411.04,1,15.095591684236718
409.92,1,15.05445928182735
500.08002,1,18.365618410288366
650.16,1,23.877359598636
333.2,1,12.236889716785893
801.92,1,29.45080012510487
560,1,20.566201204682173
408.8,1,15.013326879417988
317.52,1,11.661036083054793
484.96,1,17.810330243254764
290.64,1,10.673858425230048
460.88,1,16.925983591453427
371.84,1,13.655957599908962
397.6,1,14.602002855324345
389.2,1,14.29350983725411
700,1,25.707751505852716
437.36002,1,16.062203875363963
378.56,1,13.902752014365149
322,1,11.82556569269225
622.16,1,22.849049538401893
491.12,1,18.036558456506267
522.48,1,19.188265723968467
426.72,1,15.671445317967816
357.84,1,13.141802569791908
605.36,1,22.23206350226143
